      Beta             Mach             AoA             Re/1e6             CL              CDo              CDi             CDtot             CDt            CDtot_t             CS              L/D               E               CFx              CFy              CFz              CMx              CMy              CMz              CMl              CMm              CMn              FOpt 
  0.000000000000   0.080000000000   0.000000000000   1.170247496100  -0.141064961803   0.010006028357   0.001418084317   0.011424112674   0.001446377111   0.011452405468   0.000010837944 -12.348001619783   0.068752379917   0.011424112674   0.000000000000  -0.141064961803   0.000000000000  -0.040952867125   0.000000000000  -0.000000000000  -0.040952867125  -0.000000000000   0.000000000000
  0.000000000000   0.080000000000   1.666667000000   1.170247496100  -0.003594264226   0.009893954994   0.000574572476   0.010468527470   0.000575794807   0.010469749801  -0.000001067914  -0.343340000450   0.000048708674   0.010568636943   0.000000000000  -0.003288269434   0.000000000000   0.005916780319   0.000000000000  -0.000000000000   0.005916780319  -0.000000000000   0.000000000000
  0.000000000000   0.080000000000   3.333333000000   1.170247496100   0.132890673992   0.010000609848   0.001260531981   0.011261141828   0.001222936048   0.011223545896  -0.000014128586  11.800817005764   0.061898265965   0.003515185031   0.000000000000   0.133320621149   0.000000000000   0.051095811764   0.000000000000  -0.000000000000   0.051095811764  -0.000000000000   0.000000000000
  0.000000000000   0.080000000000   5.000000000000   1.170247496100   0.269055767963   0.010323670880   0.003477033913   0.013800704794   0.003387276792   0.013710947673  -0.000029248573  19.495799090176   0.207040472581  -0.009701566352   0.000000000000   0.269234740212   0.000000000000   0.094712157178   0.000000000000  -0.000000000000   0.094712157178  -0.000000000000   0.000000000000
  0.000000000000   0.080000000000   6.666667000000   1.170247496100   0.406779654971   0.010866411520   0.007201049925   0.018067461445   0.006970578586   0.017836990106  -0.000047420155  22.514488613376   0.361487441030  -0.029278942181   0.000000000000   0.406126660546   0.000000000000   0.136710252264   0.000000000000  -0.000000000000   0.136710252264  -0.000000000000   0.000000000000
  0.000000000000   0.080000000000   8.333333000000   1.170247496100   0.543545490454   0.011621464952   0.012429665441   0.024051130392   0.011985459149   0.023606924100  -0.000069769946  22.599581873727   0.484850897535  -0.054979865536   0.000000000000   0.541292316084   0.000000000000   0.176822510429   0.000000000000  -0.000000000000   0.176822510429  -0.000000000000   0.000000000000
  0.000000000000   0.080000000000  10.000000000000   1.170247496100   0.679477709817   0.012582442448   0.019138600332   0.031721042780   0.018423957809   0.031006400257  -0.000097582598  21.420408986129   0.574479949883  -0.086750937211   0.000000000000   0.674663217899   0.000000000000   0.214947439808   0.000000000000  -0.000000000000   0.214947439808  -0.000000000000   0.000000000000
  0.000000000000   0.080000000000  11.666667000000   1.170247496100   0.814558777697   0.013742311585   0.027307215527   0.041049527113   0.026246222851   0.039988534437  -0.000132263718  19.843316963453   0.637982256572  -0.124516633831   0.000000000000   0.806031434808   0.000000000000   0.250989395191   0.000000000000  -0.000000000000   0.250989395191  -0.000000000000   0.000000000000
  0.000000000000   0.080000000000  13.333333000000   1.170247496100   0.948377735593   0.015088841936   0.036896981862   0.051985823797   0.035478164430   0.050567006365  -0.000175321858  18.243006772148   0.682888299998  -0.168126412659   0.000000000000   0.934802847990   0.000000000000   0.284825625454   0.000000000000  -0.000000000000   0.284825625454  -0.000000000000   0.000000000000
  0.000000000000   0.080000000000  15.000000000000   1.170247496100   1.081454691403   0.016617966781   0.047885258851   0.064503225632   0.046031445820   0.062649412601  -0.000228388124  16.765900942158   0.715660632080  -0.217595739033   0.000000000000   1.061299679652   0.000000000000   0.316443545682   0.000000000000  -0.000000000000   0.316443545682  -0.000000000000   0.000000000000
