      Beta             Mach             AoA             Re/1e6             CL              CDo              CDi             CDtot             CDt            CDtot_t             CS              L/D               E               CFx              CFy              CFz              CMx              CMy              CMz              CMl              CMm              CMn              FOpt 
  0.000000000000   0.080000000000   0.000000000000   1.049471811900  -0.327223626444   0.011902381515   0.019615825101   0.031518206616   0.005063823770   0.016966205285  -0.000130817084 -10.382050934113   0.115222657946   0.031518206616   0.000000000000  -0.327223626444   0.000000000000  -0.143562294319   0.000000000000  -0.000000000000  -0.143562294319  -0.000000000000   0.000000000000
  0.000000000000   0.080000000000   1.666667000000   1.049471811900  -0.198046598725   0.011489060385   0.016440372308   0.027929432693   0.001830739526   0.013319799911  -0.000092053825  -7.090963891120   0.047630237026   0.033677747918   0.000000000000  -0.197150495238   0.000000000000  -0.079798013696   0.000000000000  -0.000000000000  -0.079798013696  -0.000000000000   0.000000000000
  0.000000000000   0.080000000000   3.333333000000   1.049471811900  -0.068552874478   0.011280854669   0.014325446057   0.025606300725   0.000397108523   0.011677963191  -0.000052605907  -2.677187744294   0.006224644866   0.029548973686   0.000000000000  -0.066948020062   0.000000000000  -0.017198414753   0.000000000000  -0.000000000000  -0.017198414753  -0.000000000000   0.000000000000
  0.000000000000   0.080000000000   5.000000000000   1.049471811900   0.062245015715   0.011279542494   0.013428588551   0.024708131046   0.000529652524   0.011809195019  -0.000012897105   2.519211817344   0.005318379778   0.019189098571   0.000000000000   0.064161610151   0.000000000000   0.043913761146   0.000000000000  -0.000000000000   0.043913761146  -0.000000000000   0.000000000000
  0.000000000000   0.080000000000   6.666667000000   1.049471811900   0.194312449546   0.011487535062   0.013793362060   0.025280897122   0.002267514624   0.013755049687   0.000020584504   7.686137426454   0.050654595610   0.002551657081   0.000000000000   0.195933511309   0.000000000000   0.104185349278   0.000000000000  -0.000000000000   0.104185349278  -0.000000000000   0.000000000000
  0.000000000000   0.080000000000   8.333333000000   1.049471811900   0.323651333030   0.011890210648   0.015541783098   0.027431993746   0.005682898434   0.017573109083   0.000061308841  11.798316083942   0.129511253797  -0.019765030735   0.000000000000   0.324209875256   0.000000000000   0.161436507933   0.000000000000  -0.000000000000   0.161436507933  -0.000000000000   0.000000000000
  0.000000000000   0.080000000000  10.000000000000   1.049471811900   0.456378043118   0.012508050946   0.018689066680   0.031197117627   0.011027011974   0.023535062921   0.000101225400  14.628852850468   0.226435801616  -0.048526052204   0.000000000000   0.454861957792   0.000000000000   0.217373494325   0.000000000000  -0.000000000000   0.217373494325  -0.000000000000   0.000000000000
  0.000000000000   0.080000000000  11.666667000000   1.049471811900   0.590096004582   0.013328916041   0.022819956612   0.036148872653   0.017529289448   0.030858205489   0.000140200047  16.324049998443   0.326708678611  -0.083925725474   0.000000000000   0.585214924811   0.000000000000   0.271406368537   0.000000000000  -0.000000000000   0.271406368537  -0.000000000000   0.000000000000
  0.000000000000   0.080000000000  13.333333000000   1.049471811900   0.724227555125   0.014357187168   0.029049118091   0.043406305259   0.026539564886   0.040896752054   0.000180288151  16.684846839763   0.409833400680  -0.124782081400   0.000000000000   0.714716091256   0.000000000000   0.323961942732   0.000000000000  -0.000000000000   0.323961942732  -0.000000000000   0.000000000000
  0.000000000000   0.080000000000  15.000000000000   1.049471811900   0.858568545292   0.015568062342   0.036004385245   0.051572447588   0.036983593273   0.052551655616   0.000216167493  16.647814588000   0.484777310111  -0.172398731997   0.000000000000   0.842661463175   0.000000000000   0.372854657287   0.000000000000  -0.000000000000   0.372854657287  -0.000000000000   0.000000000000
