      Beta             Mach             AoA             Re/1e6             CL              CDo              CDi             CDtot             CDt            CDtot_t             CS              L/D               E               CFx              CFy              CFz              CMx              CMy              CMz              CMl              CMm              CMn              FOpt 
  0.000000000000   0.065024000000   0.000000000000   0.868176641700  -0.142797706850   0.010462405133   0.000758612151   0.011221017284   0.000784630099   0.011247035232  -0.000021884245 -12.725914525766   0.054949905176   0.011221017284   0.000000000000  -0.142797706850   0.000000000000  -0.081310224927   0.000000000000  -0.000000000000  -0.081310224927  -0.000000000000   0.000000000000
  0.000000000000   0.065024000000   1.666667000000   0.868176641700  -0.006675796842   0.010359357387   0.000112899152   0.010472256540   0.000123645498   0.010483002885   0.000002025369  -0.637474532501   0.000128683440   0.010661989963   0.000000000000  -0.006368389948   0.000000000000   0.002029320383   0.000000000000  -0.000000000000   0.002029320383  -0.000000000000   0.000000000000
  0.000000000000   0.065024000000   3.333333000000   0.868176641700   0.129293068157   0.010478737369   0.000720254291   0.011198991660   0.000701467747   0.011180205116   0.000025497769  11.545063348458   0.045136540960   0.003662322166   0.000000000000   0.129725488182   0.000000000000   0.083402176803   0.000000000000  -0.000000000000   0.083402176803  -0.000000000000   0.000000000000
  0.000000000000   0.065024000000   5.000000000000   0.868176641700   0.267068377081   0.010824189407   0.002584971066   0.013409160474   0.002481724250   0.013305913657   0.000048785848  19.916860388690   0.160842219908  -0.009918408199   0.000000000000   0.267220786617   0.000000000000   0.163118527972   0.000000000000  -0.000000000000   0.163118527972  -0.000000000000   0.000000000000
  0.000000000000   0.065024000000   6.666667000000   0.868176641700   0.404810866343   0.011393775442   0.005708923487   0.017102698930   0.005505917506   0.016899692948   0.000072059651  23.669414284160   0.289731947080  -0.030008618896   0.000000000000   0.404059182066   0.000000000000   0.240497780538   0.000000000000  -0.000000000000   0.240497780538  -0.000000000000   0.000000000000
  0.000000000000   0.065024000000   8.333333000000   0.868176641700   0.542657287455   0.012184805525   0.010088076521   0.022272882047   0.009743858590   0.021928664116   0.000095411146  24.364035436222   0.399789675365  -0.056610609587   0.000000000000   0.540155766224   0.000000000000   0.315385922349   0.000000000000  -0.000000000000   0.315385922349  -0.000000000000   0.000000000000
  0.000000000000   0.065024000000  10.000000000000   0.868176641700   0.680398694022   0.013191787836   0.015711556187   0.028903344023   0.015162420000   0.028354207837   0.000118841129  23.540483533182   0.484323522948  -0.089685756022   0.000000000000   0.675080922031   0.000000000000   0.387566430108   0.000000000000  -0.000000000000   0.387566430108  -0.000000000000   0.000000000000
  0.000000000000   0.065024000000  11.666667000000   0.868176641700   0.817942985274   0.014408059870   0.022568809602   0.036976869472   0.021798822611   0.036206882481   0.000142231835  22.120395721797   0.547107459673  -0.129189499152   0.000000000000   0.808522163792   0.000000000000   0.456838386093   0.000000000000  -0.000000000000   0.456838386093  -0.000000000000   0.000000000000
  0.000000000000   0.065024000000  13.333333000000   0.868176641700   0.955223365769   0.015825761293   0.030648776478   0.046474537771   0.029663668146   0.045489429439   0.000165387441  20.553692658195   0.593678754549  -0.175067852190   0.000000000000   0.940192963333   0.000000000000   0.523019629357   0.000000000000  -0.000000000000   0.523019629357  -0.000000000000   0.000000000000
  0.000000000000   0.065024000000  15.000000000000   0.868176641700   1.092106464189   0.017434931664   0.039934765126   0.057369696790   0.038779678329   0.056214609994   0.000187974981  19.036294861070   0.628643041895  -0.227243080436   0.000000000000   1.069742208958   0.000000000000   0.585911968765   0.000000000000  -0.000000000000   0.585911968765  -0.000000000000   0.000000000000
