      Beta             Mach             AoA             Re/1e6             CL              CDo              CDi             CDtot             CDt            CDtot_t             CS              L/D               E               CFx              CFy              CFz              CMx              CMy              CMz              CMl              CMm              CMn              FOpt 
  0.000000000000   0.080000000000   0.000000000000   1.170247496100  -0.195803327692   0.011209686089   0.006580711394   0.017790397483   0.002101438160   0.013311124249  -0.000035587169 -11.006124392816   0.085060197778   0.017790397483   0.000000000000  -0.195803327692   0.000000000000  -0.037679744017   0.000000000000  -0.000000000000  -0.037679744017  -0.000000000000   0.000000000000
  0.000000000000   0.080000000000   1.666667000000   1.170247496100  -0.046429693570   0.011004780553   0.004169791132   0.015174571685   0.000576456793   0.011581237346  -0.000047656578  -3.059703728871   0.005607213544   0.016518546930   0.000000000000  -0.045968703246   0.000000000000   0.008212866451   0.000000000000  -0.000000000000   0.008212866451  -0.000000000000   0.000000000000
  0.000000000000   0.080000000000   3.333333000000   1.170247496100   0.103676420518   0.011040848799   0.004070459061   0.015111307860   0.000873673784   0.011914522583  -0.000061589713   6.860850263893   0.028075651210   0.009057494793   0.000000000000   0.104379660781   0.000000000000   0.052703912157   0.000000000000  -0.000000000000   0.052703912157  -0.000000000000   0.000000000000
  0.000000000000   0.080000000000   5.000000000000   1.170247496100   0.253569772718   0.011317009539   0.006297893696   0.017614903235   0.002997273901   0.014314283440  -0.000078685243  14.395183971894   0.144074328388  -0.004552188669   0.000000000000   0.254140103153   0.000000000000   0.095617706006   0.000000000000  -0.000000000000   0.095617706006  -0.000000000000   0.000000000000
  0.000000000000   0.080000000000   6.666667000000   1.170247496100   0.402965299679   0.011831393822   0.010786452904   0.022617846727   0.006887323900   0.018718717722  -0.000100204429  17.816253887843   0.283371354013  -0.024316505336   0.000000000000   0.402866364077   0.000000000000   0.136797250690   0.000000000000  -0.000000000000   0.136797250690  -0.000000000000   0.000000000000
  0.000000000000   0.080000000000   8.333333000000   1.170247496100   0.551054559088   0.012574309634   0.017518035708   0.030092345342   0.012508163488   0.025082473122  -0.000127137364  18.312117344947   0.398295193309  -0.050090739147   0.000000000000   0.549597665745   0.000000000000   0.176175818594   0.000000000000  -0.000000000000   0.176175818594  -0.000000000000   0.000000000000
  0.000000000000   0.080000000000  10.000000000000   1.170247496100   0.698528791487   0.013546278604   0.026487111950   0.040033390555   0.019810721135   0.033356999739  -0.000160601730  17.448654281095   0.481080941165  -0.081873058292   0.000000000000   0.694868294874   0.000000000000   0.213715041522   0.000000000000  -0.000000000000   0.213715041522  -0.000000000000   0.000000000000
  0.000000000000   0.080000000000  11.666667000000   1.170247496100   0.846392618160   0.014748949018   0.037746296403   0.052495245422   0.028594761020   0.043343710038  -0.000202617443  16.123224329329   0.538636359721  -0.119744739077   0.000000000000   0.839522133318   0.000000000000   0.249262839004   0.000000000000  -0.000000000000   0.249262839004  -0.000000000000   0.000000000000
  0.000000000000   0.080000000000  13.333333000000   1.170247496100   0.991101280697   0.016147168645   0.051054156458   0.067201325103   0.039326259933   0.055473428578  -0.000255104660  14.748240145152   0.576939323213  -0.163173774453   0.000000000000   0.979883710460   0.000000000000   0.282756079653   0.000000000000  -0.000000000000   0.282756079653  -0.000000000000   0.000000000000
  0.000000000000   0.080000000000  15.000000000000   1.170247496100   1.132845402902   0.017727843259   0.066129177818   0.083857021077   0.051441453980   0.069169297238  -0.000319057932  13.509249295474   0.604051219626  -0.212202303054   0.000000000000   1.115948425976   0.000000000000   0.313993304033   0.000000000000  -0.000000000000   0.313993304033  -0.000000000000   0.000000000000
