Designed blade                  
  n         V/wR         Btip            V          rpm          rho       mu*1e5       Vsound            h        P(kW)         T(N)       Q(N-m)          eff
----------------------------------------------------------------------------------------------------------------------------------------------------------------
  1  0.47746       26.920       27.000       1800.0       1.1690       1.7645       338.00      0.50000      0.42825E-01 -0.13657      0.22720     -0.86102E-01
  2  0.42972       26.920       27.000       2000.0       1.1690       1.7645       338.00      0.50000      0.22760       6.0000       1.0867      0.71176    
  3  0.39065       26.920       27.000       2200.0       1.1690       1.7645       338.00      0.50000      0.45415       13.253       1.9713      0.78793    
  4  0.35810       26.920       27.000       2400.0       1.1690       1.7645       338.00      0.50000      0.72571       21.662       2.8875      0.80595    
  5  0.33055       26.920       27.000       2600.0       1.1690       1.7645       338.00      0.50000       1.0460       31.273       3.8417      0.80725    
  6  0.30694       26.920       27.000       2800.0       1.1690       1.7645       338.00      0.50000       1.4189       42.130       4.8391      0.80169    
  7  0.28648       26.920       27.000       3000.0       1.1690       1.7645       338.00      0.50000       1.8485       54.278       5.8841      0.79279    
  8  0.26857       26.920       27.000       3200.0       1.1690       1.7645       338.00      0.50000       2.3391       67.758       6.9804      0.78211    
  9  0.25278       26.920       27.000       3400.0       1.1690       1.7645       338.00      0.50000       2.8949       82.605       8.1307      0.77043    
 10  0.23873       26.920       27.000       3600.0       1.1690       1.7645       338.00      0.50000       3.5200       98.851       9.3371      0.75823    
 11  0.22617       26.920       27.000       3800.0       1.1690       1.7645       338.00      0.50000       4.2184       116.52       10.601      0.74577    
 12  0.21486       26.920       27.000       4000.0       1.1690       1.7645       338.00      0.50000       4.9938       135.62       11.922      0.73325    
 13  0.20463       26.920       27.000       4200.0       1.1690       1.7645       338.00      0.50000       5.8495       156.15       13.300      0.72078    
 14  0.19533       26.920       27.000       4400.0       1.1690       1.7645       338.00      0.50000       6.7884       178.12       14.733      0.70845    
 15  0.18683       26.920       27.000       4600.0       1.1690       1.7645       338.00      0.50000       7.8129       201.49       16.219      0.69633    
 16  0.17905       26.920       27.000       4800.0       1.1690       1.7645       338.00      0.50000       8.9251       226.25       17.756      0.68446    
 17  0.17189       26.920       27.000       5000.0       1.1690       1.7645       338.00      0.50000       10.127       252.37       19.342      0.67285    
 18  0.16528       26.920       27.000       5200.0       1.1690       1.7645       338.00      0.50000       11.422       279.84       20.975      0.66151    
 19  0.15915       26.920       27.000       5400.0       1.1690       1.7645       338.00      0.50000       12.812       308.64       22.657      0.65042    
 20  0.15347       26.920       27.000       5600.0       1.1690       1.7645       338.00      0.50000       14.303       338.80       24.389      0.63958    
 21  0.14818       26.920       27.000       5800.0       1.1690       1.7645       338.00      0.50000       15.898       370.34       26.175      0.62897    
 22  0.14324       26.920       27.000       6000.0       1.1690       1.7645       338.00      0.50000       17.605       403.28       28.018      0.61851    
 23  0.13862       26.920       27.000       6200.0       1.1690       1.7645       338.00      0.50000       19.433       437.61       29.930      0.60802    
 24  0.13429       26.920       27.000       6400.0       1.1690       1.7645       338.00      0.50000       21.396       473.34       31.924      0.59732    
 25  0.13022       26.920       27.000       6600.0       1.1690       1.7645       338.00      0.50000       23.511       510.43       34.018      0.58617    
 26  0.12639       26.920       27.000       6800.0       1.1690       1.7645       338.00      0.50000       25.800       548.85       36.232      0.57437    
 27  0.12278       26.920       27.000       7000.0       1.1690       1.7645       338.00      0.50000       28.288       588.54       38.590      0.56174    
 28  0.11937       26.920       27.000       7200.0       1.1690       1.7645       338.00      0.50000       31.003       629.43       41.119      0.54816    
 29  0.11614       26.920       27.000       7400.0       1.1690       1.7645       338.00      0.50000       33.977       671.43       43.845      0.53355    
 30  0.11308       26.920       27.000       7600.0       1.1690       1.7645       338.00      0.50000       37.246       714.46       46.800      0.51791    
 31  0.11018       26.920       27.000       7800.0       1.1690       1.7645       338.00      0.50000       40.853       758.45       50.015      0.50126    
 32  0.10743       26.920       27.000       8000.0       1.1690       1.7645       338.00      0.50000       44.841       803.31       53.525      0.48369    
 33  0.10481       26.920       27.000       8200.0       1.1690       1.7645       338.00      0.50000       49.133       848.20       57.217      0.46611    
 34  0.10231       26.920       27.000       8400.0       1.1690       1.7645       338.00      0.50000       53.478       891.54       60.794      0.45012    
 35  0.99934E-01   26.920       27.000       8600.0       1.1690       1.7645       338.00      0.50000       57.886       933.25       64.275      0.43530    
 36  0.97663E-01   26.920       27.000       8800.0       1.1690       1.7645       338.00      0.50000       62.364       973.23       67.674      0.42135    
