Designed blade                  
  n         V/wR         Btip            V          rpm          rho       mu*1e5       Vsound            h        P(kW)         T(N)       Q(N-m)          eff
----------------------------------------------------------------------------------------------------------------------------------------------------------------
  1  0.15915E-04   17.016      0.10000E-02   2000.0       1.1690       1.7645       338.00      0.50000      0.34845       49.651       1.6637      0.14249E-03
  2  0.14469E-04   17.016      0.10000E-02   2200.0       1.1690       1.7645       338.00      0.50000      0.46246       60.147       2.0073      0.13006E-03
  3  0.13263E-04   17.016      0.10000E-02   2400.0       1.1690       1.7645       338.00      0.50000      0.59904       71.668       2.3835      0.11964E-03
  4  0.12243E-04   17.016      0.10000E-02   2600.0       1.1690       1.7645       338.00      0.50000      0.76031       84.219       2.7925      0.11077E-03
  5  0.11368E-04   17.016      0.10000E-02   2800.0       1.1690       1.7645       338.00      0.50000      0.94839       97.808       3.2345      0.10313E-03
  6  0.10610E-04   17.016      0.10000E-02   3000.0       1.1690       1.7645       338.00      0.50000       1.1655       112.44       3.7098      0.96479E-04
  7  0.99472E-05   17.016      0.10000E-02   3200.0       1.1690       1.7645       338.00      0.50000       1.4137       128.13       4.2188      0.90633E-04
  8  0.93621E-05   17.016      0.10000E-02   3400.0       1.1690       1.7645       338.00      0.50000       1.6955       144.88       4.7619      0.85453E-04
  9  0.88419E-05   17.016      0.10000E-02   3600.0       1.1690       1.7645       338.00      0.50000       2.0130       162.71       5.3395      0.80831E-04
 10  0.83766E-05   17.016      0.10000E-02   3800.0       1.1690       1.7645       338.00      0.50000       2.3685       181.62       5.9521      0.76679E-04
 11  0.79577E-05   17.016      0.10000E-02   4000.0       1.1690       1.7645       338.00      0.50000       2.7646       201.62       6.6001      0.72930E-04
 12  0.75788E-05   17.016      0.10000E-02   4200.0       1.1690       1.7645       338.00      0.50000       3.2037       222.74       7.2841      0.69525E-04
 13  0.72343E-05   17.016      0.10000E-02   4400.0       1.1690       1.7645       338.00      0.50000       3.6883       244.98       8.0047      0.66420E-04
 14  0.69198E-05   17.016      0.10000E-02   4600.0       1.1690       1.7645       338.00      0.50000       4.2211       268.35       8.7627      0.63575E-04
 15  0.66315E-05   17.016      0.10000E-02   4800.0       1.1690       1.7645       338.00      0.50000       4.8047       292.88       9.5586      0.60958E-04
 16  0.63662E-05   17.016      0.10000E-02   5000.0       1.1690       1.7645       338.00      0.50000       5.4420       318.59       10.393      0.58542E-04
 17  0.61213E-05   17.016      0.10000E-02   5200.0       1.1690       1.7645       338.00      0.50000       6.1358       345.48       11.268      0.56305E-04
 18  0.58946E-05   17.016      0.10000E-02   5400.0       1.1690       1.7645       338.00      0.50000       6.8892       373.58       12.183      0.54227E-04
 19  0.56841E-05   17.016      0.10000E-02   5600.0       1.1690       1.7645       338.00      0.50000       7.7053       402.92       13.139      0.52291E-04
 20  0.54881E-05   17.016      0.10000E-02   5800.0       1.1690       1.7645       338.00      0.50000       8.5875       433.52       14.139      0.50482E-04
 21  0.53052E-05   17.016      0.10000E-02   6000.0       1.1690       1.7645       338.00      0.50000       9.5392       465.40       15.182      0.48788E-04
 22  0.51340E-05   17.016      0.10000E-02   6200.0       1.1690       1.7645       338.00      0.50000       10.564       498.59       16.271      0.47197E-04
 23  0.49736E-05   17.016      0.10000E-02   6400.0       1.1690       1.7645       338.00      0.50000       11.666       533.13       17.406      0.45701E-04
 24  0.48229E-05   17.016      0.10000E-02   6600.0       1.1690       1.7645       338.00      0.50000       12.849       569.05       18.590      0.44289E-04
 25  0.46810E-05   17.016      0.10000E-02   6800.0       1.1690       1.7645       338.00      0.50000       14.117       606.39       19.824      0.42955E-04
 26  0.45473E-05   17.016      0.10000E-02   7000.0       1.1690       1.7645       338.00      0.50000       15.475       645.18       21.110      0.41692E-04
