Designed blade                  
  n         V/wR         Btip            V          rpm          rho       mu*1e5       Vsound            h        P(kW)         T(N)       Q(N-m)          eff
----------------------------------------------------------------------------------------------------------------------------------------------------------------
  1  0.42972       16.588       27.000       2000.0       1.1690       1.7645       338.00      0.50000     -0.46314      -20.953      -2.2113       1.2215    
  2  0.39065       16.588       27.000       2200.0       1.1690       1.7645       338.00      0.50000     -0.46564      -21.151      -2.0212       1.2264    
  3  0.35810       16.588       27.000       2400.0       1.1690       1.7645       338.00      0.50000     -0.38486      -18.311      -1.5313       1.2846    
  4  0.33055       16.588       27.000       2600.0       1.1690       1.7645       338.00      0.50000     -0.25639      -13.828     -0.94166       1.4562    
  5  0.30694       16.588       27.000       2800.0       1.1690       1.7645       338.00      0.50000     -0.95228E-01  -8.3851     -0.32477       2.3774    
  6  0.28648       16.588       27.000       3000.0       1.1690       1.7645       338.00      0.50000      0.96482E-01  -2.1248      0.30711     -0.59462    
  7  0.26857       16.588       27.000       3200.0       1.1690       1.7645       338.00      0.50000      0.31965       4.9345      0.95387      0.41681    
  8  0.25278       16.588       27.000       3400.0       1.1690       1.7645       338.00      0.50000      0.57607       12.808       1.6180      0.60028    
  9  0.23873       16.588       27.000       3600.0       1.1690       1.7645       338.00      0.50000      0.86784       21.516       2.3020      0.66939    
 10  0.22617       16.588       27.000       3800.0       1.1690       1.7645       338.00      0.50000       1.1972       31.083       3.0085      0.70101    
 11  0.21486       16.588       27.000       4000.0       1.1690       1.7645       338.00      0.50000       1.5665       41.535       3.7397      0.71589    
 12  0.20463       16.588       27.000       4200.0       1.1690       1.7645       338.00      0.50000       1.9782       52.895       4.4976      0.72196    
 13  0.19533       16.588       27.000       4400.0       1.1690       1.7645       338.00      0.50000       2.4347       65.187       5.2841      0.72289    
 14  0.18683       16.588       27.000       4600.0       1.1690       1.7645       338.00      0.50000       2.9389       78.437       6.1009      0.72062    
 15  0.17905       16.588       27.000       4800.0       1.1690       1.7645       338.00      0.50000       3.4932       92.670       6.9495      0.71627    
 16  0.17189       16.588       27.000       5000.0       1.1690       1.7645       338.00      0.50000       4.1006       107.91       7.8316      0.71051    
 17  0.16528       16.588       27.000       5200.0       1.1690       1.7645       338.00      0.50000       4.7639       124.18       8.7484      0.70379    
 18  0.15915       16.588       27.000       5400.0       1.1690       1.7645       338.00      0.50000       5.4861       141.50       9.7015      0.69640    
 19  0.15347       16.588       27.000       5600.0       1.1690       1.7645       338.00      0.50000       6.2703       159.91       10.692      0.68855    
 20  0.14818       16.588       27.000       5800.0       1.1690       1.7645       338.00      0.50000       7.1199       179.42       11.722      0.68039    
 21  0.14324       16.588       27.000       6000.0       1.1690       1.7645       338.00      0.50000       8.0382       200.07       12.793      0.67203    
 22  0.13862       16.588       27.000       6200.0       1.1690       1.7645       338.00      0.50000       9.0287       221.88       13.906      0.66353    
 23  0.13429       16.588       27.000       6400.0       1.1690       1.7645       338.00      0.50000       10.095       244.89       15.063      0.65496    
 24  0.13022       16.588       27.000       6600.0       1.1690       1.7645       338.00      0.50000       11.242       269.13       16.266      0.64637    
 25  0.12639       16.588       27.000       6800.0       1.1690       1.7645       338.00      0.50000       12.473       294.64       17.516      0.63778    
 26  0.12278       16.588       27.000       7000.0       1.1690       1.7645       338.00      0.50000       13.793       321.44       18.816      0.62922    
 27  0.11937       16.588       27.000       7200.0       1.1690       1.7645       338.00      0.50000       15.207       349.59       20.168      0.62072    
 28  0.11614       16.588       27.000       7400.0       1.1690       1.7645       338.00      0.50000       16.719       379.13       21.575      0.61227    
 29  0.11308       16.588       27.000       7600.0       1.1690       1.7645       338.00      0.50000       18.336       410.10       23.038      0.60389    
 30  0.11018       16.588       27.000       7800.0       1.1690       1.7645       338.00      0.50000       20.063       442.57       24.562      0.59559    
 31  0.10743       16.588       27.000       8000.0       1.1690       1.7645       338.00      0.50000       21.909       476.59       26.152      0.58734    
